"Titulo","Ano","Genero"
"The Isle",2019,"Fantasy"
"The Isle",2019,"Mystery"
"Yes, Virginia",2009,"Short"
"Yes, Virginia",2009,"Adventure"
"Yes, Virginia",2009,"Comedy"
"Yes, Virginia",2009,"Drama"
"Yes, Virginia",2009,"Family"
"Wait for Your Laugh",2017,"Biography"
"Ishq",2019,"Thriller"
"Sillunu Oru Kaadhal",2006,"Drama"
"Beneath",2007,"Mystery"
"The Real Inglorious Bastards",2012,"Documentary"
"Crazy",2008,"Biography"
"Crazy",2008,"Music"
"The Guv'nor",2016,"Documentary"
"Ok Jaanu",2017,"Talk-Show"
"Animal",2014,"Action"
"Animal",2014,"Adventure"
"Animal",2014,"Drama"
"Animal",2014,"Horror"
"Animal",2014,"Mystery"
"Animal",2014,"Thriller"
"Officer Down",2013,"Action"
"The Adventurers",2017,"Crime"
"Cold Case",2021,"Horror"
"Jack Frost",1997,"Comedy"
"Jack Frost",1997,"Family"
"Jack Frost",1997,"Fantasy"
"Gintama",2017,"Adventure"
"Gintama",2017,"Drama"
"Beautiful",2000,"Comedy"
"Edie",2018,"Adventure"
"The Eagle",1925,"Action"
"The Eagle",1925,"Adventure"
"The Eagle",1925,"Romance"
"The Cheat",1915,"Romance"
"Sand Castles",2016,"Comedy"
"Sand Castles",2016,"Romance"
"Masterminds",1997,"Action"
"Masterminds",1997,"Thriller"
"The Iron Mask",1929,"Drama"
"The Iron Mask",1929,"History"
"The Iron Mask",1929,"Romance"
"Hunt to Kill",2010,"Thriller"
"Atlas Shrugged: Part III",2014,"Talk-Show"
"Little White Lie",2014,"Documentary"
"Little White Lie",2014,"Biography"
"Little White Lie",2014,"Drama"
"Little White Lie",2014,"Family"
"Snow White",1987,"Family"
"Snow White",1987,"Musical"
"Snow White",1987,"Romance"
"Dirty Pictures",2010,"Documentary"
"Dirty Pictures",2010,"Biography"
"The Visitors",1972,"Crime"
"The Visitors",1972,"Drama"
"Virginia",2010,"Drama"
"Hansel and Gretel",1988,"Musical"
"Daddy",2015,"Comedy"
"Daddy",2015,"Mystery"
"Walter",2015,"Drama"
"Orphan",2017,"Short"
"Orphan",2017,"Crime"
"Orphan",2017,"Drama"
"Orphan",2017,"War"
"Burden",2016,"Documentary"
"Kindred Spirits",2019,"Horror"
"Kindred Spirits",2019,"Mystery"
"Kindred Spirits",2019,"Thriller"
"Yellow",2006,"Music"
"Yellow",2006,"Romance"
"Happy Birthday",2016,"Horror"
"Happy Birthday",2016,"Thriller"
"Blood Brother",2018,"Action"
"Blood Brother",2018,"Crime"
"Blood Brother",2018,"Drama"
"Hide and Seek",2000,"Crime"
"The Role",2013,"History"
"Introspectum Motel",2021,"Drama"
"Clifford's Really Big Movie",2004,"Fantasy"
"The Perfect Wedding",2012,"Comedy"
"The Perfect Wedding",2012,"Romance"
"Darkness Falls",2020,"Crime"
"Darkness Falls",2020,"Drama"
"Interrogation",2016,"Action"
"Interrogation",2016,"Thriller"
"Antarctica",2020,"Comedy"
"Antarctica",2020,"Romance"
"Frankenstein",2004,"Crime"
"Frankenstein",2004,"Horror"
"Frankenstein",2004,"Mystery"
"Incognito",2009,"Comedy"
"Sundown",1941,"Drama"
"Sundown",1941,"War"
"You Belong to Me",2007,"Crime"
"You Belong to Me",2007,"Horror"
"New Life",2016,"Romance"
"Con Man",2018,"Crime"
"Con Man",2018,"Drama"
"Dinosaur Island",2014,"Family"
"Past Midnight",1991,"Mystery"
"Past Midnight",1991,"Romance"
"Steep",2007,"Documentary"
"Whistle Stop",1946,"Crime"
"Whistle Stop",1946,"Drama"
"Whistle Stop",1946,"Film-Noir"
"The Alpha Test",2021,"Horror"
"The Alpha Test",2021,"Thriller"
"The Marksman",2005,"Adventure"
"The Hunted",2014,"Horror"
"The Hunted",2014,"Mystery"
"Space Dogs",2010,"Animation"
"Space Dogs",2010,"Adventure"
"Space Dogs",2010,"Comedy"
"Space Dogs",2010,"Family"
"The Gardener",2017,"Documentary"
"Rufus",2013,"Drama"
"Rufus",2013,"Horror"
"Of Two Minds",2012,"Documentary"
"Of Two Minds",2012,"Biography"
"Of Two Minds",2012,"News"
"Grace",2018,"Comedy"
"Grace",2018,"Romance"
"Nobody",2007,"Horror"
"Nobody",2007,"Mystery"
"Nobody",2007,"Sci-Fi"
"David",2013,"Action"
"David",2013,"Crime"
"David",2013,"Drama"
"David",2013,"Romance"
"David",2013,"Thriller"
"Journey to Royal: A WWII Rescue Mission",2021,"Action"
"Journey to Royal: A WWII Rescue Mission",2021,"Drama"
"Heartbeats",2017,"Comedy"
"Heartbeats",2017,"Music"
"Heartbeats",2017,"Musical"
"Midnight",1934,"Crime"
"Midnight",1934,"Drama"
"Midnight",1934,"Film-Noir"
"Ned Kelly",1970,"Drama"
"The Ambassador's Daughter",1956,"Comedy"
"The Ambassador's Daughter",1956,"Romance"
"All Stars",2014,"Family"
"Slipstream",2005,"Action"
"Slipstream",2005,"Thriller"
"Shotgun",1955,"Western"
"Home Invasion",2012,"Thriller"
"Tormented",1960,"Thriller"
"Top Dog",1995,"Action"
"Top Dog",1995,"Comedy"
"Millie",1931,"Drama"
"Doll Face",1945,"Comedy"
"Doll Face",1945,"Music"
"Doll Face",1945,"Romance"
"Blue Steel",1934,"Adventure"
"Blue Steel",1934,"Western"
"The Perfect Weapon",2016,"Sci-Fi"
"The Perfect Weapon",2016,"Thriller"
"Olympia",2018,"Documentary"
"Olympia",2018,"Biography"
"Olympia",2018,"Comedy"
"Olympia",2018,"Drama"
"No Greater Love",2017,"Short"
"No Greater Love",2017,"Sci-Fi"
"The Ride",1997,"Drama"
"The Ride",1997,"Family"
"The Ride",1997,"Sport"
"The Ride",1997,"Western"
"The Wrong Car",2016,"Comedy"
"Noor",2017,"Adventure"
"Noor",2017,"Comedy"
"Come Out Fighting",2016,"Crime"
"Come Out Fighting",2016,"Drama"
"Come Out Fighting",2016,"Sport"
"The Heiress",2021,"Horror"
"Attack Force",2006,"Sci-Fi"
"A Girl's Best Friend",2015,"Short"
"A Girl's Best Friend",2015,"Comedy"
"Nevada",1944,"Western"
"Lazarus",2021,"Action"
"Inside Out",2005,"Mystery"
"Inside Out",2005,"Thriller"
"Night Skies",2007,"Horror"
"Night Skies",2007,"Thriller"
"Reclusion",2016,"Short"
"U.F.O.",2012,"Drama"
"U.F.O.",2012,"Mystery"
"The Sundowners",1950,"Western"
"Loafer",1973,"Romance"
"Loafer",1973,"Thriller"
"Elimination Game",2014,"Sci-Fi"
"Elimination Game",2014,"Thriller"
"Apache Woman",1976,"Action"
"Apache Woman",1976,"Drama"
"Apache Woman",1976,"Romance"
"A Bucket of Blood",1995,"Thriller"
"Before the Revolution",2013,"Documentary"
"Before the Revolution",2013,"History"
"Before the Revolution",2013,"Thriller"
"Valerie",1957,"Crime"
"Valerie",1957,"Drama"
"Valerie",1957,"Western"
"Two Wrongs",2015,"Drama"
"Mohawk",1956,"Adventure"
"Lady Death",2004,"Animation"
"Lady Death",2004,"Action"
"Lady Death",2004,"Fantasy"
"Lady Death",2004,"Horror"
"The Night Before Christmas",1994,"Animation"
"The Night Before Christmas",1994,"Fantasy"
"Doomed to Die",1940,"Crime"
"Doomed to Die",1940,"Drama"
"Doomed to Die",1940,"Mystery"
"Doomed to Die",1940,"Thriller"
"Sidekick",2005,"Sci-Fi"
"For the Love of Money",2012,"Biography"
"For the Love of Money",2012,"Crime"
"For the Love of Money",2012,"Drama"
"For the Love of Money",2012,"Thriller"
"Return to Paradise",1953,"Adventure"
"The Identity Theft of Mitch Mustain",2013,"Sport"
"8 Days",2014,"Thriller"
"Remember Pearl Harbor",2016,"Documentary"
"Remember Pearl Harbor",2016,"History"
"An Eye for an Eye",2016,"Documentary"
"Daniel Boone",1936,"History"
"Don't Click",2012,"Mystery"
"Don't Click",2012,"Thriller"
"The Believer",2021,"Horror"
"Alcatraz",2018,"Crime"
"Alcatraz",2018,"Drama"
"Jail Bait",1954,"Drama"
"Jail Bait",1954,"Film-Noir"
"Jail Bait",1954,"Thriller"
"Tobruk",2008,"History"
"False Hopes",2020,"Short"
"Hidden Agenda",2001,"Action"
"Hidden Agenda",2001,"Mystery"
"Instant Death",2017,"Short"
"Mickey",1948,"Comedy"
"Mambo",1954,"Drama"
"Back in the Saddle",1941,"Western"
"A Mother's Revenge",2016,"Action"
"A Mother's Revenge",2016,"Thriller"
"The Night Is Young",2015,"Animation"
"The Night Is Young",2015,"Comedy"
"The Night Is Young",2015,"Family"
"The Night Is Young",2015,"Fantasy"
"The Night Is Young",2015,"Sci-Fi"
"Get Well Soon",2001,"Comedy"
"Get Well Soon",2001,"Drama"
"Get Well Soon",2001,"Romance"
"Look Again",2012,"Short"
"Look Again",2012,"Drama"
"Grandma's House",2016,"Drama"
"The Giant Killer",2017,"Documentary"
"The Capture",1950,"Drama"
"The Capture",1950,"Western"
"Soul Assassin",2001,"Crime"
"Soul Assassin",2001,"Action"
"Infected",2013,"Action"
"Infected",2013,"Sci-Fi"
"Deadly Nightshade",1953,"Crime"
"Marina",2012,"Biography"
"Marina",2012,"Drama"
"Marina",2012,"Music"
"Marina",2012,"Romance"
"Sherlock Holmes and the Sign of Four",1983,"Animation"
"Sherlock Holmes and the Sign of Four",1983,"Family"
"Before Dawn",2013,"Horror"
"Samar",2013,"Action"
"Samar",2013,"Adventure"
"Samar",2013,"Thriller"
"Streets of New York",1939,"Action"
"Werewolf",2020,"Short"
"Werewolf",2020,"Comedy"
"The Go-Getters",2018,"Adventure"
"The Go-Getters",2018,"Comedy"
"Dead Silent",1999,"Thriller"
"The Swap",1979,"Crime"
"The Swap",1979,"Drama"
"Convergence",2000,"Mystery"
"Calendar Girl",1947,"Musical"
"Calendar Girl",1947,"Romance"
"Double Down",2020,"Drama"
"Don't Look Down",2016,"Documentary"
"The Fear",2013,"Crime"
"The Fear",2013,"Thriller"
"ExPatriot",2017,"Crime"
"ExPatriot",2017,"Drama"
"Eggy",2015,"Short"
"Eggy",2015,"Comedy"
"Eggy",2015,"Drama"
"Eggy",2015,"Romance"
"Rim of the Canyon",1949,"Western"
"In the Blink of an Eye",1996,"Biography"
"In the Blink of an Eye",1996,"Crime"
"In the Blink of an Eye",1996,"Drama"
"Ring of Darkness",2004,"Music"
"Ring of Darkness",2004,"Thriller"
"Act of God",2009,"Thriller"
"Ties That Bind",2010,"Mystery"
"Ties That Bind",2010,"Thriller"
"Dreaming Out Loud",1940,"Comedy"
"Yellowstone",1936,"Action"
"Yellowstone",1936,"Crime"
"Yellowstone",1936,"Mystery"
"Yellowstone",1936,"Romance"
"The Boarder",2012,"Documentary"
"The Boarder",2012,"Talk-Show"
"High Voltage",1929,"Drama"
"The Job",2003,"Action"
"The Job",2003,"Crime"
"Burma",2014,"Comedy"
"Burma",2014,"Crime"
"All Good Things",2019,"Family"
"Found.",2020,"Family"
"Speed Demons",2018,"Documentary"
"Nicole",2019,"Horror"
"After School",1988,"Action"
"After School",1988,"Adventure"
"After School",1988,"Drama"
"Gelo",2016,"Drama"
"Gelo",2016,"Fantasy"
"Gelo",2016,"Mystery"
"Gelo",2016,"Romance"
"Spiral",2018,"Drama"
"New Faces",1954,"Comedy"
"New Faces",1954,"Musical"
"Girls in Chains",1943,"Crime"
"Girls in Chains",1943,"Drama"
"Goblin",2020,"Horror"
"Goblin",2020,"Thriller"
"Danny Boy",1945,"Adventure"
"Danny Boy",1945,"War"
"Mentor",2014,"Documentary"
"Mentor",2014,"News"
"No Surrender",2011,"Drama"
"No Surrender",2011,"Mystery"
"Dangerous Attraction",2000,"Mystery"
"Purgatory",1988,"Action"
"Purgatory",1988,"Drama"
"Nine Lives",2002,"Horror"
"Nine Lives",2002,"Thriller"
"Murder in Law",1989,"Horror"
"Jigsaw",2002,"Sci-Fi"
"Love Stalk",2016,"Comedy"
"Dil Tera Diwana",1996,"Drama"
"Dil Tera Diwana",1996,"Mystery"
"Dil Tera Diwana",1996,"Thriller"
"Straight Shooter",1939,"Western"
"Philo Vance Returns",1947,"Action"
"Philo Vance Returns",1947,"Romance"
"Just Like a Woman",1992,"Comedy"
"Camera Obscura",2000,"Crime"
"Camera Obscura",2000,"Drama"
"Secret Lives",2005,"Mystery"
"Bleeding Hearts",2013,"Short"
"Bleeding Hearts",2013,"Comedy"
"Where Sleeping Dogs Lie",2019,"Action"
"Son of a Gun",2019,"Comedy"
"Son of a Gun",2019,"History"
"Son of a Gun",2019,"War"
"Kirpaan",2014,"Short"
"Return to Treasure Island",1954,"Family"
"Wetbacks",1956,"Action"
"The Contender",2015,"Documentary"
"The Contender",2015,"Sport"
"Secret Valley",1937,"Action"
"Secret Valley",1937,"Crime"
"Secret Valley",1937,"Romance"
"Secret Valley",1937,"Western"
"Watch Out",2008,"Drama"
"Wildcat",1942,"Adventure"
"Wildcat",1942,"Film-Noir"
"The Contract",2016,"Comedy"
"The Contract",2016,"Horror"
"Haunted Maze",2017,"Comedy"
"Lilith",2018,"Horror"
"Hold",2009,"Thriller"
"Blanche",2018,"Comedy"
"Red Sea",2016,"Documentary"
"Red Sea",2016,"Short"
"Red Sea",2016,"Drama"
"The Vanquisher",2009,"Drama"
"The Vanquisher",2009,"Mystery"
"The Vanquisher",2009,"War"
"The Shop",2014,"Action"
"The Shop",2014,"Drama"
"A Walk on the Moon",1987,"Adventure"
"Secondhand Hearts",2017,"Drama"
"Secondhand Hearts",2017,"Romance"
"The Underdog",1943,"Drama"
"The Underdog",1943,"Romance"
"The Underdog",1943,"War"
"Dead Eyes Open",2008,"Documentary"
"Silver Stallion",1941,"Western"
"Waters Rising",2007,"Drama"
"Finding Jesus",2020,"Horror"
"Finding Jesus",2020,"Thriller"
"Ricochet",2011,"Mystery"
"Jingle Bells",1950,"Short"
"Jingle Bells",1950,"Music"
"August",2018,"History"
"Shadows of the Past",2009,"Drama"
"Shadows of the Past",2009,"Western"
"Hawk and Rev: Vampire Slayers",2020,"Horror"
"The Gateway",2015,"Horror"
"The Gateway",2015,"Mystery"
"The Gateway",2015,"Sci-Fi"
"Fishbowl",2021,"Short"
"Covert Action",1988,"Action"
"Covert Action",1988,"War"
"Disconnected",1983,"Crime"
"Disconnected",1983,"Horror"
"Disconnected",1983,"Mystery"
"Disconnected",1983,"Thriller"
"Black Saturday",2005,"Action"
"The Proposition",1996,"Adventure"
"The Proposition",1996,"Drama"
"The Proposition",1996,"Romance"
"Stranded",2002,"Drama"
"Stranded",2002,"Sci-Fi"
"Point of Terror",1971,"Drama"
"Zabardast",2007,"Adventure"
"Zabardast",2007,"Romance"
"Living Space",2018,"Comedy"
"In the Money",1933,"Drama"
"Out of Line",2001,"Action"
"Out of Line",2001,"Crime"
"Out of Line",2001,"Thriller"
"Halloween Bug-A-Boo!",2020,"Short"
"Halloween Bug-A-Boo!",2020,"Adventure"
"Love At First Swipe",2015,"Short"
"Soul",2020,"Drama"
"Up",2009,"Drama"
"Coco",2017,"Comedy"
"Avatar",2009,"Sci-Fi"
"Star Wars: The Force Awakens",2015,"Comedy"
"Star Wars: The Force Awakens",2015,"Talk-Show"
"Big Hero 6",2014,"Comedy"
"Aladdin",1992,"Animation"
"Aladdin",1992,"Comedy"
"Wreck-It Ralph",2012,"Sci-Fi"
"Star Wars: The Last Jedi",2017,"Comedy"
"Raya and the Last Dragon",2021,"Drama"
"Mulan",1998,"Animation"
"Mulan",1998,"Comedy"
"Mulan",1998,"Musical"
"Mulan",1998,"War"
"Cars",2006,"Adventure"
"Onward",2020,"Drama"
"A Bug's Life",1998,"Fantasy"
"Star Wars: The Rise of Skywalker",2019,"Comedy"
"Alice in Wonderland",1951,"Animation"
"Alice in Wonderland",1951,"Comedy"
"Alice in Wonderland",1951,"Musical"
"Rio",2011,"Drama"
"Bolt",2008,"Crime"
"Bolt",2008,"Drama"
"Lady and the Tramp",1955,"Animation"
"Bambi",1942,"Adventure"
"Peter Pan",1953,"Animation"
"Peter Pan",1953,"Musical"
"Pooh's Heffalump Movie",2005,"Adventure"
"Dumbo",1941,"Animation"
"Dumbo",1941,"Drama"
"Dumbo",1941,"Musical"
"Sleeping Beauty",1959,"Animation"
"Sleeping Beauty",1959,"Family"
"Sleeping Beauty",1959,"Fantasy"
"Sleeping Beauty",1959,"Musical"
"Hocus Pocus",1993,"Horror"
"Christopher Robin",2018,"Animation"
"Christopher Robin",2018,"Musical"
"Meet the Robinsons",2007,"Drama"
"Meet the Robinsons",2007,"Fantasy"
"Horton Hears a Who!",2008,"Drama"
"Horton Hears a Who!",2008,"Music"
"Alice Through the Looking Glass",2016,"Mystery"
"Brother Bear",2003,"Drama"
"Mary Poppins Returns",2018,"Adventure"
"Ferdinand",2017,"Drama"
"The Peanuts Movie",2015,"Adventure"
"The Peanuts Movie",2015,"Drama"
"Frankenweenie",2012,"Drama"
"Frankenweenie",2012,"Thriller"
"Into the Woods",2014,"Adventure"
"Into the Woods",2014,"Comedy"
"Into the Woods",2014,"Drama"
"Into the Woods",2014,"Fantasy"
"Into the Woods",2014,"Musical"
"Fantastic Four: Rise of the Silver Surfer",2007,"Horror"
"Fantastic Four: Rise of the Silver Surfer",2007,"War"
"Lifted",2006,"Animation"
"Lifted",2006,"Short"
"Lifted",2006,"Comedy"
"Lifted",2006,"Family"
"Lifted",2006,"Sci-Fi"
"Fantasia 2000",1999,"Musical"
"Dinosaur",2000,"Drama"
"Dinosaur",2000,"Fantasy"
"The Rescuers Down Under",1990,"Comedy"
"High School Musical",2006,"Family"
"High School Musical",2006,"Music"
"High School Musical",2006,"Romance"
"Winnie the Pooh",2011,"Animation"
"Winnie the Pooh",2011,"Musical"
"Toy Story of Terror!",2013,"Short"
"Toy Story of Terror!",2013,"Adventure"
"Toy Story of Terror!",2013,"Comedy"
"Toy Story of Terror!",2013,"Family"
"Toy Story of Terror!",2013,"Fantasy"
"Toy Story of Terror!",2013,"Horror"
"The Three Musketeers",1993,"Comedy"
"The Three Musketeers",1993,"Family"
"Gnomeo & Juliet",2011,"Musical"
"Around the World in 80 Days",2004,"Action"
"Around the World in 80 Days",2004,"Western"
"Jack",1996,"Comedy"
"Jack",1996,"Drama"
"Jack",1996,"Fantasy"
"Planes",2013,"Sport"
"Mulan II",2004,"Adventure"
"Mulan II",2004,"Fantasy"
"Journey to the Center of the Earth",1959,"Romance"
"Luxo Jr.",1986,"Comedy"
"Jane",2017,"Documentary"
"The Three Caballeros",1944,"Animation"
"The Three Caballeros",1944,"Family"
"The Three Caballeros",1944,"Fantasy"
"The Three Caballeros",1944,"Musical"
"Bears",2014,"Documentary"
"Recess: School's Out",2001,"Adventure"
"Kronk's New Groove",2005,"Adventure"
"Howard",2018,"Documentary"
"Howard",2018,"Biography"
"Howard",2018,"Music"
"Home on the Range",2004,"Musical"
"Planes: Fire & Rescue",2014,"Sport"
"Garfield",2004,"Adventure"
"Bambi II",2006,"Talk-Show"
"The Wild",2006,"Animation"
"The Wild",2006,"Comedy"
"The Wild",2006,"Family"
"Waking Sleeping Beauty",2009,"Drama"
"Waking Sleeping Beauty",2009,"History"
"Clouds",2020,"Biography"
"Teen Beach 2",2015,"Drama"
"Walking with Dinosaurs",2013,"Talk-Show"
"Saludos Amigos",1942,"Musical"
"12 Dates of Christmas",2011,"Comedy"
"12 Dates of Christmas",2011,"Fantasy"
"12 Dates of Christmas",2011,"Romance"
"I'll Be Home for Christmas",1998,"Comedy"
"Honey, We Shrunk Ourselves",1997,"Drama"
"Honey, We Shrunk Ourselves",1997,"Fantasy"
"Everyone's Hero",2006,"Drama"
"Everyone's Hero",2006,"Fantasy"
"The Jungle Book 2",2003,"Comedy"
"The Jungle Book 2",2003,"Fantasy"
"Deep Blue",2003,"Documentary"
"The Prince and the Pauper",1990,"Animation"
"The Prince and the Pauper",1990,"Short"
"The Prince and the Pauper",1990,"Action"
"The Prince and the Pauper",1990,"Musical"
"Man of the House",1995,"Family"
"Loop",2020,"Sci-Fi"
"Smash and Grab",2019,"Short"
"Smash and Grab",2019,"Action"
"Smash and Grab",2019,"Adventure"
"Smash and Grab",2019,"Sci-Fi"
"Elephant",2020,"Documentary"
"Elephant",2020,"Adventure"
"Elephant",2020,"Biography"
"Elephant",2020,"Family"
"Trick or Treat",1952,"Animation"
"Trick or Treat",1952,"Short"
"Trick or Treat",1952,"Family"
"Mr. Boogedy",1986,"Adventure"
"Mr. Boogedy",1986,"Drama"
"Amy",1981,"Family"
"That Darn Cat",1997,"Action"
"That Darn Cat",1997,"Mystery"
"Three Days",2001,"Family"
"Three Days",2001,"Fantasy"
"Ruby Bridges",1998,"Adventure"
"Ruby Bridges",1998,"Comedy"
"Ruby Bridges",1998,"Drama"
"Ruby Bridges",1998,"Family"
"Ruby Bridges",1998,"Fantasy"
"Mars and Beyond",1957,"Adventure"
"Mars and Beyond",1957,"Drama"
"Mars and Beyond",1957,"Family"
"Bride of Boogedy",1987,"Adventure"
"Bride of Boogedy",1987,"Drama"
"Dinner Is Served",2021,"Drama"
"The Pied Piper",1933,"Animation"
"The Pied Piper",1933,"Short"
"The Pied Piper",1933,"Family"
"The New Neighbor",1953,"Family"
"The New Neighbor",1953,"Comedy"
"The New Neighbor",1953,"Animation"
"The New Neighbor",1953,"Short"
"Man in Space",1955,"Adventure"
"Man in Space",1955,"Drama"
"Man in Space",1955,"Family"
"Hounded",2001,"Comedy"
"Hounded",2001,"Family"
"Pompeii: Secrets of the Dead",2019,"Documentary"
"You Lucky Dog",1998,"Comedy"
"You Lucky Dog",1998,"Family"
"You Lucky Dog",1998,"Fantasy"
"You Lucky Dog",1998,"Mystery"
"The Story of the Faithful Wookiee",1978,"Animation"
"The Story of the Faithful Wookiee",1978,"Short"
"The Story of the Faithful Wookiee",1978,"Sci-Fi"
"Hacksaw",1971,"Family"
"World's Greatest Dogs",2015,"Short"
"World's Greatest Dogs",2015,"Comedy"
"My Little Pony: A New Generation",2021,"Animation"
"My Little Pony: A New Generation",2021,"Adventure"
"My Little Pony: A New Generation",2021,"Comedy"
"My Little Pony: A New Generation",2021,"Family"
"My Little Pony: A New Generation",2021,"Fantasy"
"My Little Pony: A New Generation",2021,"Musical"
"Sankofa",1993,"Drama"
"The Starling",2021,"Comedy"
"The Starling",2021,"Drama"
"Je Suis Karl",2021,"Drama"
"Je Suis Karl",2021,"Romance"
"Je Suis Karl",2021,"Thriller"
"Confessions of an Invisible Girl",2021,"Comedy"
"Confessions of an Invisible Girl",2021,"Drama"
"Intrusion",2021,"Drama"
"Intrusion",2021,"Thriller"
"Go! Go! Cory Carson: Chrissy Takes the Wheel",2021,"Animation"
"Go! Go! Cory Carson: Chrissy Takes the Wheel",2021,"Family"
"Jeans",1998,"Comedy"
"Jeans",1998,"Drama"
"Jeans",1998,"Romance"
"Grown Ups",2010,"Comedy"
"Paranoia",2013,"Drama"
"Paranoia",2013,"Thriller"
"Ankahi Kahaniya",2021,"Drama"
"Ankahi Kahaniya",2021,"Romance"
"The Father Who Moves Mountains",2021,"Drama"
"The Father Who Moves Mountains",2021,"Thriller"
"The Stronghold",2021,"Action"
"The Stronghold",2021,"Crime"
"The Stronghold",2021,"Thriller"
"Birth of the Dragon",2017,"Action"
"Birth of the Dragon",2017,"Biography"
"Birth of the Dragon",2017,"Drama"
"Jaws",1975,"Adventure"
"Jaws",1975,"Thriller"
"Jaws 2",1978,"Adventure"
"Jaws 2",1978,"Horror"
"Jaws 2",1978,"Thriller"
"Jaws: The Revenge",1987,"Adventure"
"Jaws: The Revenge",1987,"Horror"
"Jaws: The Revenge",1987,"Thriller"
"My Heroes Were Cowboys",2021,"Documentary"
"My Heroes Were Cowboys",2021,"Short"
"Safe House",2012,"Action"
"Safe House",2012,"Thriller"
"Training Day",2001,"Crime"
"Training Day",2001,"Drama"
"Training Day",2001,"Thriller"
"InuYasha the Movie 2: The Castle Beyond the Looking Glass",2002,"Action"
"InuYasha the Movie 2: The Castle Beyond the Looking Glass",2002,"Animation"
"InuYasha the Movie 2: The Castle Beyond the Looking Glass",2002,"Comedy"
"InuYasha the Movie 2: The Castle Beyond the Looking Glass",2002,"Romance"
"InuYasha the Movie 3: Swords of an Honorable Ruler",2003,"Animation"
"InuYasha the Movie 3: Swords of an Honorable Ruler",2003,"Action"
"InuYasha the Movie 3: Swords of an Honorable Ruler",2003,"Adventure"
"InuYasha the Movie 3: Swords of an Honorable Ruler",2003,"Fantasy"
"InuYasha the Movie 3: Swords of an Honorable Ruler",2003,"Thriller"
"Naruto the Movie 2: Legend of the Stone of Gelel",2005,"Animation"
"Naruto the Movie 2: Legend of the Stone of Gelel",2005,"Action"
